sigma3,eps1,sig1,eps3
13,0.0267,112.021748,-0.057155647
13,0.027,111.6306091,-0.057875002
13,0.0273,111.2515675,-0.058593725
13,0.0276,110.8841446,-0.059311822
13,0.0279,110.5278841,-0.060029303
13,0.0282,110.1823514,-0.060746174
13,0.0285,109.8471316,-0.061462442
13,0.0288,109.5218294,-0.062178114
13,0.0291,109.2060673,-0.062893197
13,0.0294,108.899485,-0.063607698
13,0.0297,108.6017386,-0.064321623
13.5,0,13.5,0
13.5,0.0003,27.0393883,-6.16E-07
13.5,0.0006,40.57611442,-4.93E-06
13.5,0.0009,54.10045143,-1.66E-05
13.5,0.0012,67.59206348,-3.94E-05
13.5,0.0015,81.01767804,-7.70E-05
13.5,0.0018,94.32940611,-0.000133109
13.5,0.0021,107.4637101,-0.000211372
13.5,0.0024,120.3411343,-0.000315517
13.5,0.0027,132.8669546,-0.000449241
13.5,0.003,144.9329039,-0.000616243
13.5,0.0033,156.4200794,-0.00082022
13.5,0.0036,167.2030531,-0.001064869
13.5,0.0039,177.1550724,-0.001353887
13.5,0.0042,186.1540899,-0.001690972
13.5,0.0045,194.089205,-0.002079822
13.5,0.0048,200.8669803,-0.002524133
13.5,0.0051,206.4170365,-0.003027604
13.5,0.0054,210.6963576,-0.003593932
13.5,0.0057,213.691856,-0.004226814
13.5,0.006,215.4209463,-0.004929948
13.5,0.0063,215.9315398,-0.005706843
13.5,0.0066,215.6349417,-0.006515084
13.5,0.0069,214.8552494,-0.007320339
13.5,0.0072,213.6488378,-0.00812275
13.5,0.0075,212.0726231,-0.008922447
13.5,0.0078,210.1823682,-0.00971955
13.5,0.0081,208.0313412,-0.010514169
13.5,0.0084,205.6693259,-0.011306404
13.5,0.0087,203.1419624,-0.012096349
13.5,0.009,200.4903747,-0.01288409
13.5,0.0093,197.7510364,-0.013669709
13.5,0.0096,194.9558223,-0.01445328
13.5,0.0099,192.1321981,-0.015234874
13.5,0.0102,189.3035049,-0.016014557
13.5,0.0105,186.4893011,-0.01679239
13.5,0.0108,183.7057353,-0.017568432
13.5,0.0111,180.9659257,-0.018342736
13.5,0.0114,178.2803318,-0.019115356
13.5,0.0117,175.6571069,-0.019886339
13.5,0.012,173.1024245,-0.020655732
13.5,0.0123,170.6207749,-0.021423578
13.5,0.0126,168.2152309,-0.022189918
13.5,0.0129,165.8876826,-0.022954793
13.5,0.0132,163.639043,-0.02371824
13.5,0.0135,161.4694257,-0.024480293
13.5,0.0138,159.3782975,-0.025240988
13.5,0.0141,157.3646093,-0.026000357
13.5,0.0144,155.426906,-0.02675843
13.5,0.0147,153.5634196,-0.027515238
13.5,0.015,151.7721469,-0.028270809
13.5,0.0153,150.0509138,-0.02902517
13.5,0.0156,148.3974291,-0.029778346
13.5,0.0159,146.8093275,-0.030530364
13.5,0.0162,145.2842056,-0.031281247
13.5,0.0165,143.8196506,-0.032031018
13.5,0.0168,142.413263,-0.032779699
13.5,0.0171,141.062675,-0.033527313
13.5,0.0174,139.7655642,-0.034273879
13.5,0.0177,138.5196648,-0.035019417
13.5,0.018,137.3227752,-0.035763946
13.5,0.0183,136.1727641,-0.036507485
13.5,0.0186,135.0675743,-0.037250053
13.5,0.0189,134.005225,-0.037991665
13.5,0.0192,132.9838132,-0.038732338
13.5,0.0195,132.0015136,-0.03947209
13.5,0.0198,131.0565785,-0.040210935
13.5,0.0201,130.1473364,-0.040948888
13.5,0.0204,129.2721905,-0.041685964
13.5,0.0207,128.4296166,-0.042422178
13.5,0.021,127.618161,-0.043157542
13.5,0.0213,126.8364382,-0.043892071
13.5,0.0216,126.0831283,-0.044625777
13.5,0.0219,125.3569742,-0.045358673
13.5,0.0222,124.6567795,-0.046090771
13.5,0.0225,123.9814052,-0.046822083
13.5,0.0228,123.3297679,-0.047552621
13.5,0.0231,122.7008365,-0.048282395
13.5,0.0234,122.0936302,-0.049011416
13.5,0.0237,121.5072159,-0.049739696
13.5,0.024,120.9407059,-0.050467244
13.5,0.0243,120.3932557,-0.05119407
13.5,0.0246,119.8640617,-0.051920185
13.5,0.0249,119.3523593,-0.052645598
13.5,0.0252,118.8574207,-0.053370318
13.5,0.0255,118.3785533,-0.054094353
13.5,0.0258,117.9150977,-0.054817715
13.5,0.0261,117.4664258,-0.055540409
13.5,0.0264,117.0319397,-0.056262446
13.5,0.0267,116.6110697,-0.056983833
13.5,0.027,116.2032728,-0.057704579
13.5,0.0273,115.8080319,-0.05842469
13.5,0.0276,115.4248536,-0.059144176
13.5,0.0279,115.0532676,-0.059863042
13.5,0.0282,114.6928254,-0.060581298
13.5,0.0285,114.343099,-0.061298949
13.5,0.0288,114.0036799,-0.062016003
13.5,0.0291,113.6741782,-0.062732467
13.5,0.0294,113.3542216,-0.063448346
13.5,0.0297,113.0434546,-0.064163649
14,0,14,0
14,0.0003,27.40231797,-5.87E-07
14,0.0006,40.80221694,-4.69E-06
14,0.0009,54.19085801,-1.58E-05
14,0.0012,67.54975881,-3.76E-05
14,0.0015,80.84866687,-7.34E-05
14,0.0018,94.04400492,-0.000126753
14,0.0021,107.0778764,-0.000201279
14,0.0024,119.877723,-0.000300451
14,0.0027,132.3567679,-0.000427791
14,0.003,144.4153784,-0.000586818
14,0.0033,155.9434533,-0.000781055
14,0.0036,166.8238694,-0.001014022
14,0.0039,176.9369192,-0.00128924
14,0.0042,186.1655524,-0.00161023
14,0.0045,194.4010974,-0.001980512
14,0.0048,201.5490302,-0.002403608
14,0.0051,207.5342905,-0.002883039
14,0.0054,212.3056379,-0.003422325
14,0.0057,215.8386197,-0.004024988
14,0.006,218.1368565,-0.004694548
14,0.0063,219.2315477,-0.005434526
14,0.0066,219.2694494,-0.006236467
14,0.0069,218.7596306,-0.007043327
14,0.0072,217.8147404,-0.007847336
14,0.0075,216.4874484,-0.008648624
14,0.0078,214.8302305,-0.009447313
14,0.0081,212.8939981,-0.01024351
14,0.0084,210.7270359,-0.011037318
14,0.0087,208.3742366,-0.01182883
14,0.009,205.8766098,-0.012618134
14,0.0093,203.2710236,-0.013405309
14,0.0096,200.5901385,-0.014190432
14,0.0099,197.8624895,-0.014973573
14,0.0102,195.1126767,-0.015754798
14,0.0105,192.36163,-0.016534169
14,0.0108,189.6269183,-0.017311744
14,0.0111,186.9230805,-0.018087578
14,0.0114,184.26196,-0.018861723
14,0.0117,181.6530317,-0.019634227
14,0.012,179.1037103,-0.020405137
14,0.0123,176.6196373,-0.021174496
14,0.0126,174.204941,-0.021942346
14,0.0129,171.8624704,-0.022708727
14,0.0132,169.5940026,-0.023473676
14,0.0135,167.4004248,-0.024237229
14,0.0138,165.2818917,-0.02499942
14,0.0141,163.2379628,-0.025760281
14,0.0144,161.2677187,-0.026519844
14,0.0147,159.3698604,-0.027278138
14,0.015,157.5427941,-0.028035192
14,0.0153,155.7847011,-0.028791033
14,0.0156,154.0935972,-0.029545687
14,0.0159,152.4673818,-0.030299179
14,0.0162,150.9038782,-0.031051534
14,0.0165,149.400867,-0.031802774
14,0.0168,147.9561128,-0.032552922
14,0.0171,146.5673861,-0.033301999
14,0.0174,145.2324807,-0.034050026
14,0.0177,143.9492272,-0.034797022
14,0.018,142.7155035,-0.035543008
14,0.0183,141.5292432,-0.036288001
14,0.0186,140.3884408,-0.03703202
14,0.0189,139.2911568,-0.037775081
14,0.0192,138.2355196,-0.038517201
14,0.0195,137.2197275,-0.039258397
14,0.0198,136.2420491,-0.039998684
14,0.0201,135.3008236,-0.040738077
14,0.0204,134.3944596,-0.041476592
14,0.0207,133.5214342,-0.042214241
14,0.021,132.6802914,-0.042951039
14,0.0213,131.8696402,-0.043687
14,0.0216,131.088153,-0.044422136
14,0.0219,130.3345626,-0.04515646
14,0.0222,129.607661,-0.045889983
14,0.0225,128.9062964,-0.046622719
14,0.0228,128.229371,-0.047354678
14,0.0231,127.5758389,-0.048085872
14,0.0234,126.9447038,-0.048816312
14,0.0237,126.3350164,-0.049546008
14,0.024,125.7458729,-0.050274971
14,0.0243,125.176412,-0.05100321
14,0.0246,124.6258136,-0.051730736
14,0.0249,124.0932964,-0.052457558
14,0.0252,123.5781162,-0.053183686
14,0.0255,123.0795641,-0.053909128
14,0.0258,122.5969642,-0.054633893
14,0.0261,122.129673,-0.05535799
14,0.0264,121.6770765,-0.056081428
14,0.0267,121.2385899,-0.056804215
14,0.027,120.8136553,-0.057526358
14,0.0273,120.4017408,-0.058247866
14,0.0276,120.0023388,-0.058968747
14,0.0279,119.6149652,-0.059689007
14,0.0282,119.2391578,-0.060408654
14,0.0285,118.8744756,-0.061127695
14,0.0288,118.5204973,-0.061846138
14,0.0291,118.1768207,-0.062563989
14,0.0294,117.8430614,-0.063281255
14,0.0297,117.5188522,-0.063997943
14.5,0,14.5,0
14.5,0.0003,27.76151778,-5.59E-07
14.5,0.0006,41.02083868,-4.47E-06
14.5,0.0009,54.2699351,-1.51E-05
14.5,0.0012,67.49201841,-3.58E-05
14.5,0.0015,80.65959813,-6.98E-05
14.5,0.0018,93.73304621,-0.00012069
14.5,0.0021,106.6596462,-0.000191652
14.5,0.0024,119.3732009,-0.000286081
14.5,0.0027,131.7943088,-0.00040733
14.5,0.003,143.8314282,-0.000558752
14.5,0.0033,155.382824,-0.000743699
14.5,0.0036,166.3394427,-0.000965523
14.5,0.0039,176.5886808,-0.001227578
14.5,0.0042,186.0189129,-0.001533215
14.5,0.0045,194.5245341,-0.001885788
14.5,0.0048,202.0111742,-0.002288648
14.5,0.0051,208.4006665,-0.002745149
14.5,0.0054,213.6353333,-0.003258642
14.5,0.0057,217.681189,-0.00383248
14.5,0.006,220.5297557,-0.004470016
14.5,0.0063,222.198334,-0.005174602
14.5,0.0066,222.7288325,-0.005949579
14.5,0.0069,222.4844766,-0.00675805
14.5,0.0072,221.7998742,-0.007563664
14.5,0.0075,220.7232427,-0.008366551
14.5,0.0078,219.3034641,-0.009166831
14.5,0.0081,217.5887213,-0.009964613
14.5,0.0084,215.6253933,-0.010760001
14.5,0.0087,213.4572139,-0.011553087
14.5,0.009,211.1246816,-0.012343959
14.5,0.0093,208.6646945,-0.013132698
14.5,0.0096,206.1103749,-0.013919379
14.5,0.0099,203.4910493,-0.014704074
14.5,0.0102,200.8323469,-0.015486847
14.5,0.0105,198.1563847,-0.016267762
14.5,0.0108,195.4820097,-0.017046877
14.5,0.0111,192.8250766,-0.017824247
14.5,0.0114,190.1987408,-0.018599923
14.5,0.0117,187.6137536,-0.019373954
14.5,0.012,185.0787488,-0.020146387
14.5,0.0123,182.6005144,-0.020917266
14.5,0.0126,180.1842432,-0.021686632
14.5,0.0129,177.833763,-0.022454526
14.5,0.0132,175.5517425,-0.023220983
14.5,0.0135,173.3398745,-0.023986041
14.5,0.0138,171.1990377,-0.024749734
14.5,0.0141,169.1294375,-0.025512094
14.5,0.0144,167.1307282,-0.026273152
14.5,0.0147,165.202118,-0.027032939
14.5,0.015,163.3424589,-0.027791482
14.5,0.0153,161.5503227,-0.02854881
14.5,0.0156,159.8240663,-0.029304947
14.5,0.0159,158.1618852,-0.03005992
14.5,0.0162,156.561859,-0.030813753
14.5,0.0165,155.0219891,-0.031566468
14.5,0.0168,153.5402296,-0.032318088
14.5,0.0171,152.1145129,-0.033068635
14.5,0.0174,150.7427702,-0.033818129
14.5,0.0177,149.4229481,-0.034566591
14.5,0.018,148.1530221,-0.035314039
14.5,0.0183,146.9310066,-0.036060492
14.5,0.0186,145.7549631,-0.036805967
14.5,0.0189,144.6230064,-0.037550484
14.5,0.0192,143.5333085,-0.038294057
14.5,0.0195,142.4841021,-0.039036703
14.5,0.0198,141.4736823,-0.039778439
14.5,0.0201,140.5004076,-0.040519278
14.5,0.0204,139.5627003,-0.041259236
14.5,0.0207,138.6590457,-0.041998327
14.5,0.021,137.7879921,-0.042736565
14.5,0.0213,136.9481491,-0.043473964
14.5,0.0216,136.1381861,-0.044210535
14.5,0.0219,135.3568309,-0.044946293
14.5,0.0222,134.6028681,-0.045681248
14.5,0.0225,133.8751364,-0.046415414
14.5,0.0228,133.1725276,-0.047148801
14.5,0.0231,132.4939837,-0.047881421
14.5,0.0234,131.8384955,-0.048613284
14.5,0.0237,131.2051002,-0.049344403
14.5,0.024,130.5928795,-0.050074786
14.5,0.0243,130.0009578,-0.050804444
14.5,0.0246,129.4284999,-0.051533387
14.5,0.0249,128.8747094,-0.052261624
14.5,0.0252,128.338827,-0.052989165
14.5,0.0255,127.8201284,-0.053716019
14.5,0.0258,127.317923,-0.054442194
14.5,0.0261,126.8315517,-0.0551677
14.5,0.0264,126.3603863,-0.055892545
14.5,0.0267,125.903827,-0.056616737
14.5,0.027,125.4613018,-0.057340284
14.5,0.0273,125.0322644,-0.058063194
14.5,0.0276,124.6161937,-0.058785475
14.5,0.0279,124.2125919,-0.059507135
14.5,0.0282,123.8209838,-0.060228179
14.5,0.0285,123.4409154,-0.060948617
14.5,0.0288,123.071953,-0.061668455
14.5,0.0291,122.7136822,-0.062387699
14.5,0.0294,122.3657068,-0.063106357
14.5,0.0297,122.0276481,-0.063824434
15,0,15,0
15,0.0003,28.11764684,-5.32E-07
15,0.0006,41.23329937,-4.26E-06
15,0.0009,54.33966981,-1.44E-05
15,0.0012,67.42151465,-3.40E-05
15,0.0015,80.45386473,-6.65E-05
15,0.0018,93.40070206,-0.000114914
15,0.0021,106.2140569,-0.000182479
15,0.0024,118.833583,-0.000272388
15,0.0027,131.1867023,-0.000387834
15,0.003,143.1894234,-0.000532008
15,0.0033,154.7479179,-0.000708103
15,0.0036,165.7609071,-0.00091931
15,0.0039,176.122846,-0.001168821
15,0.0042,185.7278137,-0.00145983
15,0.0045,194.4739268,-0.001795527
15,0.0048,202.2680074,-0.002179105
15,0.0051,209.0301646,-0.002613755
15,0.0054,214.6979163,-0.00310267
15,0.0057,219.2294917,-0.003649043
15,0.006,222.6060142,-0.004256064
15,0.0063,224.8323738,-0.004926926
15,0.0066,225.9367326,-0.005664821
15,0.0069,226.0325481,-0.006464551
15,0.0072,225.6048793,-0.007271775
15,0.0075,224.7785198,-0.008076264
15,0.0078,223.5985305,-0.008878141
15,0.0081,222.1100585,-0.009677514
15,0.0084,220.3572205,-0.010474486
15,0.0087,218.3822117,-0.011269151
15,0.009,216.2246414,-0.012061597
15,0.0093,213.9210768,-0.012851904
15,0.0096,211.5047723,-0.013640149
15,0.0099,209.0055546,-0.014426402
15,0.0102,206.4498325,-0.015210729
15,0.0105,203.8607026,-0.015993193
15,0.0108,201.2581241,-0.016773853
15,0.0111,198.6591388,-0.017552763
15,0.0114,196.0781186,-0.018329975
15,0.0117,193.5270252,-0.019105539
15,0.012,191.0156696,-0.0198795
15,0.0123,188.551964,-0.020651904
15,0.0126,186.1421609,-0.021422791
15,0.0129,183.7910734,-0.022192201
15,0.0132,181.5022784,-0.022960172
15,0.0135,179.2782985,-0.023726741
15,0.0138,177.1207648,-0.02449194
15,0.0141,175.0305607,-0.025255804
15,0.0144,173.0079479,-0.026018362
15,0.0147,171.0526761,-0.026779646
15,0.015,169.1640775,-0.027539684
15,0.0153,167.3411487,-0.028298502
15,0.0156,165.5826198,-0.029056128
15,0.0159,163.8870134,-0.029812586
15,0.0162,162.2526949,-0.030567902
15,0.0165,160.6779144,-0.031322097
15,0.0168,159.1608411,-0.032075194
15,0.0171,157.6995933,-0.032827216
15,0.0174,156.2922617,-0.033578182
15,0.0177,154.9369296,-0.034328113
15,0.018,153.6316883,-0.035077028
15,0.0183,152.3746505,-0.035824945
15,0.0186,151.1639602,-0.036571883
15,0.0189,149.9978008,-0.037317859
15,0.0192,148.8744011,-0.03806289
15,0.0195,147.7920398,-0.038806991
15,0.0198,146.7490492,-0.03955018
15,0.0201,145.7438168,-0.04029247
15,0.0204,144.7747872,-0.041033876
15,0.0207,143.8404622,-0.041774414
15,0.021,142.9394014,-0.042514096
15,0.0213,142.0702211,-0.043252937
15,0.0216,141.2315941,-0.043990949
15,0.0219,140.4222483,-0.044728144
15,0.0222,139.6409652,-0.045464536
15,0.0225,138.886579,-0.046200136
15,0.0228,138.1579741,-0.046934955
15,0.0231,137.4540845,-0.047669006
15,0.0234,136.7738908,-0.048402298
15,0.0237,136.1164196,-0.049134844
15,0.024,135.4807407,-0.049866652
15,0.0243,134.8659662,-0.050597733
15,0.0246,134.2712479,-0.051328098
15,0.0249,133.6957761,-0.052057755
15,0.0252,133.1387779,-0.052786714
15,0.0255,132.5995153,-0.053514984
15,0.0258,132.0772836,-0.054242574
15,0.0261,131.5714102,-0.054969493
15,0.0264,131.0812528,-0.055695749
15,0.0267,130.6061981,-0.056421351
15,0.027,130.1456603,-0.057146307
15,0.0273,129.6990799,-0.057870624
15,0.0276,129.2659225,-0.05859431
15,0.0279,128.8456774,-0.059317373
15,0.0282,128.4378566,-0.06003982
15,0.0285,128.0419938,-0.060761658
15,0.0288,127.6576431,-0.061482895
15,0.0291,127.2843782,-0.062203537
15,0.0294,126.9217914,-0.062923591
15,0.0297,126.5694927,-0.063643063
15.5,0,15.5,0
15.5,0.0003,28.47130397,-5.07E-07
15.5,0.0006,41.44079806,-4.05E-06
15.5,0.0009,54.40186818,-1.37E-05
15.5,0.0012,67.34067815,-3.24E-05
15.5,0.0015,80.23455678,-6.33E-05
15.5,0.0018,93.05078051,-0.000109414
15.5,0.0021,105.7457208,-0.000173745
15.5,0.0024,118.2644007,-0.000259352
15.5,0.0027,130.5405379,-0.000369272
15.5,0.003,142.4971608,-0.000506546
15.5,0.0033,154.047876,-0.000674213
15.5,0.0036,165.09884,-0.000875312
15.5,0.0039,175.5514362,-0.001112882
15.5,0.0042,185.3056008,-0.001389963
15.5,0.0045,194.2636615,-0.001709593
15.5,0.0048,202.3344818,-0.002074813
15.5,0.0051,209.437635,-0.002488661
15.5,0.0054,215.5072979,-0.002954177
15.5,0.0057,220.4955436,-0.0034744
15.5,0.006,224.3747536,-0.004052369
15.5,0.0063,227.138941,-0.004691124
15.5,0.0066,228.8038842,-0.005393703
15.5,0.0069,229.4060858,-0.006163147
15.5,0.0072,229.2321649,-0.006971706
15.5,0.0075,228.6536392,-0.007777803
15.5,0.0078,227.713755,-0.00858128
15.5,0.0081,226.4543861,-0.009382248
15.5,0.0084,224.9170858,-0.010180808
15.5,0.0087,223.1421736,-0.010977056
15.5,0.009,221.1680176,-0.011771079
15.5,0.0093,219.0305075,-0.012562958
15.5,0.0096,216.7627027,-0.01335277
15.5,0.0099,214.3946317,-0.014140585
15.5,0.0102,211.9532203,-0.01492647
15.5,0.0105,209.46232,-0.015710487
15.5,0.0108,206.942815,-0.016492695
15.5,0.0111,204.4127838,-0.017273149
15.5,0.0114,201.887698,-0.018051901
15.5,0.0117,199.3806422,-0.018829
15.5,0.012,196.9025431,-0.019604494
15.5,0.0123,194.4623981,-0.020378425
15.5,0.0126,192.0674974,-0.021150836
15.5,0.0129,189.7236331,-0.021921767
15.5,0.0132,187.4352953,-0.022691256
15.5,0.0135,185.2058501,-0.023459338
15.5,0.0138,183.0377014,-0.024226048
15.5,0.0141,180.9324359,-0.024991419
15.5,0.0144,178.890951,-0.025755481
15.5,0.0147,176.9135682,-0.026518266
15.5,0.015,175.0001313,-0.027279801
15.5,0.0153,173.1500926,-0.028040115
15.5,0.0156,171.3625863,-0.028799232
15.5,0.0159,169.6364924,-0.02955718
15.5,0.0162,167.9704908,-0.030313981
15.5,0.0165,166.3631073,-0.031069659
15.5,0.0168,164.8127523,-0.031824238
15.5,0.0171,163.3177541,-0.032577737
15.5,0.0174,161.8763855,-0.033330179
15.5,0.0177,160.4868872,-0.034081583
15.5,0.018,159.1474862,-0.034831968
15.5,0.0183,157.856411,-0.035581353
15.5,0.0186,156.6119045,-0.036329757
15.5,0.0189,155.4122339,-0.037077196
15.5,0.0192,154.2556982,-0.037823688
15.5,0.0195,153.1406352,-0.038569248
15.5,0.0198,152.0654254,-0.039313892
15.5,0.0201,151.0284962,-0.040057637
15.5,0.0204,150.0283236,-0.040800496
15.5,0.0207,149.0634348,-0.041542483
15.5,0.021,148.1324082,-0.042283613
15.5,0.0213,147.2338742,-0.043023899
15.5,0.0216,146.3665153,-0.043763355
15.5,0.0219,145.5290651,-0.044501992
15.5,0.0222,144.7203078,-0.045239824
15.5,0.0225,143.9390771,-0.045976861
15.5,0.0228,143.1842552,-0.046713116
15.5,0.0231,142.4547711,-0.047448601
15.5,0.0234,141.7495993,-0.048183325
15.5,0.0237,141.0677586,-0.048917301
15.5,0.024,140.4083101,-0.049650537
15.5,0.0243,139.7703557,-0.050383045
15.5,0.0246,139.1530368,-0.051114835
15.5,0.0249,138.5555325,-0.051845915
15.5,0.0252,137.977058,-0.052576295
15.5,0.0255,137.4168633,-0.053305985
15.5,0.0258,136.8742313,-0.054034994
15.5,0.0261,136.348477,-0.054763329
15.5,0.0264,135.8389453,-0.055491
15.5,0.0267,135.3450103,-0.056218015
15.5,0.027,134.8660737,-0.056944382
15.5,0.0273,134.4015634,-0.057670109
15.5,0.0276,133.9509324,-0.058395204
15.5,0.0279,133.513658,-0.059119674
15.5,0.0282,133.0892401,-0.059843526
15.5,0.0285,132.6772002,-0.060566768
15.5,0.0288,132.277081,-0.061289408
15.5,0.0291,131.8884446,-0.062011451
15.5,0.0294,131.5108721,-0.062732904
15.5,0.0297,131.1439625,-0.063453775
16,0,16,0
16,0.0003,28.82303168,-4.82E-07
16,0.0006,41.64442117,-3.86E-06
16,0.0009,54.45816709,-1.30E-05
16,0.0012,67.25171336,-3.09E-05
16,0.0015,80.00448032,-6.03E-05
16,0.0018,92.68674634,-0.000104182
16,0.0021,105.2588464,-0.000165437
16,0.0024,117.6707218,-0.00024695
16,0.0027,129.8618839,-0.000351614
16,0.003,141.7618668,-0.000482323
16,0.0033,153.291238,-0.000641972
16,0.0036,164.3632181,-0.000833455
16,0.0039,174.8859223,-0.001059664
16,0.0042,184.76519,-0.001323495
16,0.0045,193.9079042,-0.001627841
16,0.0048,202.2256436,-0.001975596
16,0.0051,209.6384478,-0.002369655
16,0.0054,216.0784382,-0.00281291
16,0.0057,221.4930199,-0.003308256
16,0.006,225.8474074,-0.003858587
16,0.0063,229.1262664,-0.004466797
16,0.0066,231.3343421,-0.005135779
16,0.0069,232.4960389,-0.005868428
16,0.0072,232.6857682,-0.006663498
16,0.0075,232.350706,-0.007471205
16,0.0078,231.6492706,-0.008276284
16,0.0081,230.619896,-0.009078849
16,0.0084,229.3013329,-0.009879
16,0.0087,227.7317353,-0.010676834
16,0.009,225.9479139,-0.011472436
16,0.0093,223.9847569,-0.01226589
16,0.0096,221.8748119,-0.013057271
16,0.0099,219.6480127,-0.013846651
16,0.0102,217.3315321,-0.014634095
16,0.0105,214.9497394,-0.015419668
16,0.0108,212.5242406,-0.016203426
16,0.0111,210.0739818,-0.016985427
16,0.0114,207.6153974,-0.017765721
16,0.0117,205.1625879,-0.018544359
16,0.012,202.7275154,-0.019321387
16,0.0123,200.3202052,-0.020096849
16,0.0126,197.9489477,-0.020870787
16,0.0129,195.6204931,-0.021643241
16,0.0132,193.3402365,-0.02241425
16,0.0135,191.1123906,-0.023183848
16,0.0138,188.9401434,-0.023952071
16,0.0141,186.825802,-0.024718951
16,0.0144,184.7709219,-0.02548452
16,0.0147,182.7764211,-0.026248808
16,0.015,180.8426822,-0.027011843
16,0.0153,178.969641,-0.027773653
16,0.0156,177.1568647,-0.028534265
16,0.0159,175.4036185,-0.029293704
16,0.0162,173.7089243,-0.030051994
16,0.0165,172.0716101,-0.030809158
16,0.0168,170.4903531,-0.031565219
16,0.0171,168.9637154,-0.032320199
16,0.0174,167.4901748,-0.033074119
16,0.0177,166.0681504,-0.033826998
16,0.018,164.6960246,-0.034578856
16,0.0183,163.3721603,-0.035329712
16,0.0186,162.0949164,-0.036079583
16,0.0189,160.8626592,-0.036828488
16,0.0192,159.6737728,-0.037576443
16,0.0195,158.5266669,-0.038323464
16,0.0198,157.4197827,-0.039069567
16,0.0201,156.3515983,-0.039814768
16,0.0204,155.3206317,-0.040559081
16,0.0207,154.3254443,-0.04130252
16,0.021,153.364642,-0.042045101
16,0.0213,152.4368773,-0.042786835
16,0.0216,151.5408489,-0.043527736
16,0.0219,150.6753027,-0.044267818
16,0.0222,149.8390312,-0.045007091
16,0.0225,149.0308733,-0.045745569
16,0.0228,148.2497131,-0.046483262
16,0.0231,147.4944795,-0.047220183
16,0.0234,146.7641447,-0.047956342
16,0.0237,146.057723,-0.048691749
16,0.024,145.3742701,-0.049426417
16,0.0243,144.7128808,-0.050160354
16,0.0246,144.0726886,-0.05089357
16,0.0249,143.4528636,-0.051626076
16,0.0252,142.8526114,-0.05235788
16,0.0255,142.271172,-0.053088992
16,0.0258,141.7078176,-0.053819421
16,0.0261,141.1618521,-0.054549175
16,0.0264,140.6326095,-0.055278263
16,0.0267,140.1194523,-0.056006693
16,0.027,139.6217708,-0.056734474
16,0.0273,139.1389813,-0.057461613
16,0.0276,138.6705256,-0.058188119
16,0.0279,138.2158691,-0.058913998
16,0.0282,137.7745006,-0.059639258
16,0.0285,137.3459304,-0.060363906
16,0.0288,136.9296899,-0.06108795
16,0.0291,136.5253305,-0.061811396
16,0.0294,136.1324224,-0.062534252
16,0.0297,135.7505541,-0.063256523
16.5,0,16.5,0
16.5,0.0003,29.17332012,-4.59E-07
16.5,0.0006,41.8451504,-3.67E-06
16.5,0.0009,54.51004598,-1.24E-05
16.5,0.0012,67.15661394,-2.94E-05
16.5,0.0015,79.76617599,-5.74E-05
16.5,0.0018,92.3117424,-9.92E-05
16.5,0.0021,104.7572618,-0.000157538
16.5,0.0024,117.0571722,-0.000235159
16.5,0.0027,129.1563055,-0.000334825
16.5,0.003,140.9902079,-0.000459294
16.5,0.0033,152.4859381,-0.000611321
16.5,0.0036,163.5633909,-0.00079366
16.5,0.0039,174.1371659,-0.001009069
16.5,0.0042,184.1189634,-0.001260303
16.5,0.0045,193.420441,-0.001550118
16.5,0.0048,201.95641,-0.001881269
16.5,0.0051,209.648201,-0.002256513
16.5,0.0054,216.4269892,-0.002678604
16.5,0.0057,222.2368446,-0.003150299
16.5,0.006,227.0372803,-0.003674354
16.5,0.0063,230.8050983,-0.004253524
16.5,0.0066,233.5353906,-0.004890565
16.5,0.0069,235.2416265,-0.005588233
16.5,0.0072,235.9548387,-0.006349283
16.5,0.0075,235.8734391,-0.007156506
16.5,0.0078,235.4069248,-0.007963191
16.5,0.0081,234.6065447,-0.008767353
16.5,0.0084,233.5080698,-0.009569097
16.5,0.0087,232.1472531,-0.010368517
16.5,0.009,230.5590729,-0.011165701
16.5,0.0093,228.7771217,-0.011960731
16.5,0.0096,226.8331374,-0.012753683
16.5,0.0099,224.7566705,-0.013544628
16.5,0.0102,222.574872,-0.014333634
16.5,0.0105,220.3123848,-0.015120763
16.5,0.0108,217.9913222,-0.015906074
16.5,0.0111,215.6313136,-0.016689622
16.5,0.0114,213.2496024,-0.01747146
16.5,0.0117,210.8611806,-0.018251638
16.5,0.012,208.4789471,-0.019030201
16.5,0.0123,206.1138809,-0.019807195
16.5,0.0126,203.7752188,-0.020582662
16.5,0.0129,201.4706329,-0.02135664
16.5,0.0132,199.2064028,-0.022129169
16.5,0.0135,196.9875787,-0.022900285
16.5,0.0138,194.8181335,-0.023670022
16.5,0.0141,192.7011039,-0.024438413
16.5,0.0144,190.6387174,-0.02520549
16.5,0.0147,188.6325079,-0.025971282
16.5,0.015,186.6834186,-0.026735819
16.5,0.0153,184.7918932,-0.027499128
16.5,0.0156,182.9579564,-0.028261235
16.5,0.0159,181.1812848,-0.029022166
16.5,0.0162,179.4612676,-0.029781946
16.5,0.0165,177.7970607,-0.030540597
16.5,0.0168,176.187632,-0.031298143
16.5,0.0171,174.631801,-0.032054605
16.5,0.0174,173.1282728,-0.032810003
16.5,0.0177,171.6756665,-0.033564359
